uUz_JarO7DYJ	MA Yampolsky, CE Amiot…	2013	Multicultural identity integration and well-being: a qualitative exploration of variations in narrative coherence and multicultural identification	Frontiers in	https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00126	google	
gCinS0BYkn0J	L Rosenthal	2011	The Social, Academic, and Health Implications of Polyculturalism for College Students at a Diverse University		http://search.proquest.com/openview/4234adee0232a79915127650ec549ee8/1?pq-origsite=gscholar&cbl=18750&diss=y	google	
-Ua4NHBbU8oJ	KW Phillips	2003	The effects of categorically based expectations on minority influence: The importance of congruence	Personality and Social Psychology Bulleti	http://journals.sagepub.com/doi/abs/10.1177/0146167202238367	google	
e1UHXxIbyYsJ	ML Sutton	2014	Social dominance orientation and right wing authoritarianism as predictors of prejudice and discrimination against Muslims		http://search.proquest.com/openview/f662704c4531675695282af7dd08945b/1?pq-origsite=gscholar&cbl=18750&diss=y	google	
8J8Dq6EFO3cJ	B Zoubi	2007	PROMOTING PEACE EDUCATION THROUGH COOPERATION		https://www.researchgate.net/profile/Baha_Zoubi/publication/283272005_PROMOTING_PEACE_EDUCATION_THROUGH_COOPERATION_BETWEEN_JEWISH_AND_ARAB_YOUTH_PLAYERS_IN_COMMON_SOCCER_CLUBS_IN_ISRAEL/links/562fe6da08aea4eec6dddf17/PROMOTING-PEACE-EDUCATION-THROUGH-COOPERATION-BETWEEN-JEWISH-AND-ARAB-YOUTH-PLAYERS-IN-COMMON-SOCCER-CLUBS-IN-ISRAEL.pdf	google	
_6iJonoooCkJ	CRD Wagstaff	2016	The organizational psychology of sport: key issues and practical applications		https://books.google.com/books?hl=en&lr=&id=LTQlDwAAQBAJ&oi=fnd&pg=PP1&ots=2BRIlryXU5&sig=lvkuU11NqUIGZ6yvmSdvvQZ4tYk	google	
jS9uFL6kAAQJ	T Mannarini, A Rochira	2014	“Does Community Make Any Sense?” A Semantic Analysis of the Term “Community” Among Albanian Immigrants and Italian Majority Residents	Europe's Journal of Psycholog	http://ejop.psychopen.eu/article/view/788/html	google	
wkjs7YGMYP8J	PW Krins	2011	Beyond the “right stuff”: The role of group processes in isolated confined extreme environments		https://openresearch-repository.anu.edu.au/handle/1885/49430	google	
9pM-xBYoZksJ	U Wagner, DPO Christ…	2001	Materialsammlung: Maßnahmen zur Kriminalitätsprävention im Bereich Hasskriminalität unter besonderer Berücksichtigung primär präventiver Maßnahmen	… von Gewalt gegen	https://publikationen.uni-tuebingen.de/xmlui/bitstream/handle/10900/66738/Massnahmen.pdf?sequence=1	google	
kAhBrTnvreAJ	ЮС Смирнова	2007	Пути ослабления предубеждений: возможности и ограничения		http://elib.bsu.by/handle/123456789/8587	google	
BD4EiD9k5wIJ	J Van de Vyver…	2017	Community Connectedness Through the Arts	If you could do one thing	http://eprints.lincoln.ac.uk/30529/1/__network.uni_staff_S2_jvandevyver_RDS_Desktop_British%20Academy%20IYCDOT%20Essays.pdf#page=60	google	
3fIvZGrNkYQJ	F Prati, M Rubini	2015	Categorizzazioni, appartenenze sociali multiple e riduzione del pregiudizio intergruppi	Psicologia Social	https://www.researchgate.net/profile/Francesca_Prati/publication/282173281_Multiple_social_categorizations_social_identities_and_the_reduction_of_intergroup_prejudices/links/5645f98b08aef646e6cd8907/Multiple-social-categorizations-social-identities-and-the-reduction-of-intergroup-prejudices.pdf	google	
wXH7Kj9URrgJ	P Grim, E Selinger, W Braynen, R Rosenberger…	2005	Modeling prejudice reduction: Spatialized game theory and the contact hypothesis	Public Affairs	http://www.jstor.org/stable/40441404	google	
4-Txeb2h1VMJ	JF Dovidio, SL Gaertner, A Validzic, K Matoka…	1997	Extending the benefits of recategorization: Evaluations, self-disclosure, and helping	Journal of Experimental	https://www.sciencedirect.com/science/article/pii/S0022103197913275	google	
0zhFLW7NiPsJ	D Giovannini, S Costarelli…	2003	Pregiudizio e percezione del conflitto culturale intergruppi: uno studio empirico sulla Regione" Trentino–Alto Adige/Südtirol"	Psychofenia: Ricerca ed	http://siba-ese.unile.it/index.php/psychofenia/article/view/3692	google	
2LzEu3xCYIkJ	DT Miller, DA Prentice	1999	Some consequences of a belief in group essence: The category divide hypothesis.		http://psycnet.apa.org/record/1999-02753-006	google	
0X5CDQQYAeEJ	R Brown, P Maras, B Masser, J Vivian…	2001	Life on the ocean wave: Testing some intergroup hypotheses in a naturalistic setting	Group Processes &	http://journals.sagepub.com/doi/abs/10.1177/1368430201004002001	google	
Bs549rXv9aoJ	JL Rosner, Y Li, MM Chao…	2010	One world, Just a Dream? Effects of the Beijing Olympic icon on perceived differences between Eastern and Western culture	Asian Journal of Social	http://onlinelibrary.wiley.com/doi/10.1111/j.1467-839X.2010.01309.x/full	google	
TUPwiwYRBs4J	R Mitchell, V Parker, M Giles…	2010	Toward realizing the potential of diversity in composition of interprofessional health care teams: An examination of the cognitive and psychosocial dynamics of…	Medical Care Research	http://journals.sagepub.com/doi/abs/10.1177/1077558709338478	google	
kH9W1vnB_NAJ	M Tarrant, R Calitri, D Weston	2012	Social identification structures the effects of perspective taking	Psychological scienc	http://journals.sagepub.com/doi/abs/10.1177/0956797612441221	google	
zQUN9uVbGNwJ	SL Gaertner, JF Dovidio	2005	Understanding and addressing contemporary racism: From aversive racism to the common ingroup identity model	Journal of Social issue	http://onlinelibrary.wiley.com/doi/10.1111/j.1540-4560.2005.00424.x/full	google	
VlNo05rHIDoJ	A Fernández Castillo	2005	Multiculturalidad en contextos educativos y de desarrollo: relevancia de variables psicosociales	Electronic journal of research in educational	http://www.redalyc.org/html/2931/293121926011/	google	
iGq5yGxov4AJ	W Korb, N Geißler, G Strauß	2015	Solving challenges in inter-and trans-disciplinary working teams: Lessons from the surgical technology field	Artificial intelligence in medicin	https://www.sciencedirect.com/science/article/pii/S0933365715000020	google	
7DSJtXCbr9AJ	N Ratcliff	2016	Reducing racial biases in leaders' decisions about to whom power is relinquished		https://www.researchgate.net/profile/Nathaniel_Ratcliff/publication/305809018_Reducing_Racial_Biases_in_Leaders'_Decisions_about_to_whom_Power_is_Relinquished/links/57a29c4f08aeef35741ebbb6.pdf	google	
yKMzJoWPEnoJ	A Teymoori	2016	The Psychology of Anomie		https://espace.library.uq.edu.au/view/UQ:406959/s4297448_final_thesis.pdf	google	
RTRhe8cea18J	C McGarty	2007	2 Hierarchies and minority groups	Multiple Social Categorization: Processes, Models	https://www.taylorfrancis.com/books/e/9781135422967/chapters/10.4324%2F9780203969229-13	google	
tue_57aZu5UJ	N Lebedeva, A Tatarko	2004	[CITATION][C] Socio-psychological factors of ethnic intolerance in Russia's multicultural regions	Ongoing		google	
ag6NchmqAnEJ	Y Hong, H Liao, G Chan, RYM Wong…	2006	Temporal causal links between outgroup attitudes and social categorization: The case of Hong Kong 1997 transition	Group processes &	http://journals.sagepub.com/doi/abs/10.1177/1368430206062081	google	
o5uLAr_gcI4J	KS Fielding, MJ Hornsey	2016	A social identity analysis of climate change and environmental attitudes and behaviors: Insights and opportunities	Frontiers in psycholog	https://www.frontiersin.org/articles/10.3389/fpsyg.2016.00121/full	google	
BWxfTTq61LUJ	RS Wilson	2008	Balancing emotion and cognition: a case for decision aiding in conservation efforts	Conservation Biolog	http://onlinelibrary.wiley.com/doi/10.1111/j.1523-1739.2008.01016.x/full	google	
TFv66EDm1ncJ	K Schmid, M Hewstone	2010	Combined Effects of Intergroup Contact and Multiple Categorization	The psychology of social and cultural	http://onlinelibrary.wiley.com/doi/10.1002/9781444325447.ch13/summary	google	
0uZcT4rC9EoJ	R González	2014	Percepción de estilos parentales en niños con trastorno por déficit de atención e hiperactividad		http://rpsico.mdp.edu.ar/handle/123456789/552	google	
F9RA6sd55lYJ	S Klar		When Common Identities Decrease Trust: An Experimental Study of Partisan Women	American Journal of Political	https://onlinelibrary.wiley.com/doi/abs/10.1111/ajps.12366	google	
0C0Rn5Zv-J8J	KG Odenweller, CE Rittenour	2017	Stereotypes of stay-at-home and working mothers	Southern Communication Journa	http://www.tandfonline.com/doi/abs/10.1080/1041794X.2017.1287214	google	
9O1rhnBwKtUJ	S Gundemir	2015	The minority glass ceiling hypothesis: Exploring Reasons and Remedies for the Underrepresentation of Racial-Ethnic Minorities in Leadership Positions		http://dare.ubvu.vu.nl/bitstream/handle/1871/52248/title?sequence=5	google	
ehN7PEbUH7kJ	B Crawford	2008	Exploring intercultural competency growth by non-mobile university students through interaction with dissimilar others: Internationalizing at home through…		https://jyx.jyu.fi/dspace/bitstream/handle/123456789/18985/URN_NBN_fi_jyu-200810095797.pdf?sequence=1	google	
UHMZmJJTDdsJ	M Riketta, R Wakenhut	2002	[CITATION][C] Europabild und Europabewußtsein: Bestandsaufnahme der empirischen Forschung und sozialpsychologische Forschungsperspektiven			google	
YMeAww7KaLAJ	G Horenczyk, Z Bekerman	1997	The effects of intercultural acquaintance and structured intergroup interaction on ingroup, outgroup, and reflected ingroup stereotypes	International Journal of Intercultural Relation	https://www.sciencedirect.com/science/article/pii/S0147176796000132	google	
TsLHwlexs3cJ	JAC Everett, NS Faber, M Crockett	2015	Preferences and beliefs in ingroup favoritism	Frontiers in behavioral	https://www.frontiersin.org/article/10.3389/fnbeh.2015.00015/full	google	
eK91ycsXqsoJ	F FATTORI	2015	DO THE RIGHT THING! PRO-SOCIAL DISOBEDIENCE, MORAL REASONING, AND ENGAGEMENT VALUES AS PREDICTORS OF A (NEW) MODEL OF…		http://tesionline.unicatt.it/handle/10280/6212	google	
DlHL7ki8__YJ	CS de Castro Esteves	2011	Being in or Being Out: Social Exclusion and Destructive Collective Behaviour of Disadvantaged Groups		http://search.proquest.com/openview/4e236596940aa71d24c68a3cc5d0ff15/1?pq-origsite=gscholar&cbl=2026366&diss=y	google	
mL9No8qQEIEJ	S Azenkot, T Golfinopoulos, A Marcus…	2011	Overcoming barriers among Israeli and Palestinian students via computer science	Proceedings of the	https://dl.acm.org/citation.cfm?id=1953348	google	
f5ipyPKe03wJ	Y Cai	2007	Academic staff integration in post-merger Chinese higher education institutions		http://tampub.uta.fi/bitstream/handle/10024/67742/978-951-44-7010-3.pdf?sequence=1	google	
xptvg2eXFhEJ	LA Bainbridge	2009	The power of prepositions: Learning with, from, and about others in interprofessional health education		https://www.umanitoba.ca/programs/interprofessional/media/Lesley_Thesis.pdf	google	
wfkKDhaDVwIJ	R Di Maria, C Inguglia	2004	Metropolitan ethnic conflicts, strategies of their management and social inclusion of immigrant people.	Journal of Adult and Continuing Educatio	https://www.researchgate.net/profile/Cristiano_Inguglia2/publication/237408906_Metropolitan_ethnic_conflicts_strategies_of_their_management_and_social_inclusion_of_immigrant_people/links/02e7e51bb4ff339d22000000/Metropolitan-ethnic-conflicts-strategies-of-their-management-and-social-inclusion-of-immigrant-people	google	
uRN65lCZpikJ	Y Weber, I Drori	2011	Integrating organizational and human behavior perspectives on mergers and acquisitions: Looking inside the black box	International Studies of Management &	http://www.tandfonline.com/doi/abs/10.2753/IMO0020-8825410305	google	
oEbNJZAp8QwJ	ОА ГУЛЕВИЧ, ЕР АГАДУЛЛИНА	2013	«МНОЖЕСТВЕННОЕ Я»: КОГНИТИВНЫЕ МОДЕЛИ УЛУЧШЕНИЯ МЕЖГРУППОВЫХ ОТНОШЕНИЙ	Вопросы психологи	https://elibrary.ru/item.asp?id=21195771	google	
7ZdPFCx3zx0J	AJ Stell	2018	Awe as a self-transcending emotion		http://sro.sussex.ac.uk/id/eprint/74973	google	
3CjEwgGuuasJ	M Wenzel, A Mummendey…	2008	Superordinate identities and intergroup conflict: The ingroup projection model	European review of social	http://www.tandfonline.com/doi/abs/10.1080/10463280701728302	google	
4rZwiXqX05YJ	SC López	2010	Relaciones interculturales entre adolescentes inmigrantes y autóctonos		https://www.researchgate.net/profile/Sonsoles_Calderon/publication/44392166_Relaciones_interculturales_entre_adolescentes_inmigrantes_y_autoctonos/links/549ad7220cf2d6581ab2dcd1/Relaciones-interculturales-entre-adolescentes-inmigrantes-y-autoctonos.pdf	google	
jKfueG6j1cQJ	康萤仪， 周文芝， 杨永瑞， 詹尼弗， 罗斯纳	2010	理论的建构与验证: 来自社会认同研究的经验	心理学	http://www.cqvip.com/qk/90117x/201001/32845530.html	google	
6JsWx_kIZ8oJ	B Scandroglio, JS López Martínez…	2008	La Teoría de la Identidad Social: una síntesis crítica de sus fundamentos, evidencias y controversias	Psicothem	http://www.redalyc.org/html/727/72720112/	google	
V4rNOkoYJkEJ	RJP De Figueiredo, Z Elkins	2003	Are patriots bigots? An inquiry into the vices of in‐group pride	American Journal of Political	http://onlinelibrary.wiley.com/doi/10.1111/1540-5907.00012/full	google	
WiGJ3TfOmg4J	S Stathi, RJ Crisp	2010	Intergroup contact and the projection of positivity	International Journal of Intercultural Relation	https://www.sciencedirect.com/science/article/pii/S0147176710000374	google	
UNchMwaHJaQJ	D Berry, C Kamau	2016	Public policy and media organizations		https://books.google.com/books?hl=en&lr=&id=SBM3DAAAQBAJ&oi=fnd&pg=PP1&ots=DhawIfPt6j&sig=jEBIYTqI7GuCtco9_2DXy9xAD1k	google	
5VOyKBr9PA4J	S Reysen, J Hackett	2016	Further examination of the factor structure and validity of the identification with all humanity scale	Current Psycholog	https://link.springer.com/article/10.1007/s12144-015-9341-y	google	
0PNd8kw9tSEJ	S Scuzzarello	2015	Political participation and dual identification among migrants	Journal of Ethnic and Migration Studie	http://www.tandfonline.com/doi/abs/10.1080/1369183X.2015.1022517	google	
Ukt4fPsoYAAJ	M Wahlström, A Peterson…	2018	“CONSCIENCE ADHERENTS” REVISITED: NON-LGBT PRIDE PARADE PARTICIPANTS	Mobilization: An	http://mobilizationjournal.org/doi/abs/10.17813/1086-671X-23-1-83	google	
kzuBAKvx-JcJ	A Mashuri, E Zaduqisti	2014	National identification and collective emotions as predictors of pro-social attitudes toward Islamic minority groups in Indonesia	Europe's Journal of Psycholog	https://ejop.psychopen.eu/article/view/707/html	google	
etd969NIeJwJ	JF Dovidio, SL Gaertner	2004	Aversive racism	Advances in experimental social	http://www.academia.edu/download/46145453/Dovidio_Gaertner_Advances_2004.pdf	google	
9O1-aW9bLXoJ	K Meier-Pesti, E Kirchler	2003	Attitudes towards the Euro by national identity and relative national status	Journal of Economic Psycholog	https://www.sciencedirect.com/science/article/pii/S0167487002001952	google	
r0ZlNarmexIJ	M Rabasca	2000	Studio dell'autoritarismo e dell'etnocentrismo in gruppi di anziani e di adolescenti		https://www.tesionline.it/v2/thesis-abstract.jsp?idt=6880	google	
qyO1POC8aFEJ	M Riketta, CA Sacramento	2008	They cooperate with us, so they are like me': Perceived intergroup relationship moderates projection from self to outgroups	Group Processes & Intergroup	http://journals.sagepub.com/doi/abs/10.1177/1368430207084849	google	
72aQ7ZNmB6EJ	R Meleady, RJ Crisp	2017	Redefining climate change inaction as temporal intergroup bias: Temporally adapted interventions for reducing prejudice may help elicit environmental protection	Journal of Environmental Psycholog	https://www.sciencedirect.com/science/article/pii/S0272494417301056	google	
uoObSKgxNSkJ	FL Samson, LD Bobo	2014	Ethno-racial attitudes and social inequality	Handbook of the social psychology of inequalit	https://link.springer.com/chapter/10.1007/978-94-017-9002-4_21	google	
fPXeY33-tPUJ	YW Au	2010	Identification and conflict in virtual teams: a social identity approach		http://www.ros-test.hw.ac.uk/handle/10399/2379	google	
x6tOoJJEx3IJ	JF Dovidio, SL Gaertner…	2009	Commonality and the complexity of “we”: Social attitudes and social change	Personality and Social	http://journals.sagepub.com/doi/abs/10.1177/1088868308326751	google	
I-_eAGLYsGIJ	SA Thompson, M Kim, KM Smith	2016	Community Participation and Consumer-to-Consumer Helping: Does Participation in Third Party–Hosted Communities Reduce One's Likelihood of Helping?	Journal of Marketing Researc	http://journals.ama.org/doi/abs/10.1509/jmr.13.0301	google	
fYX7BSUxDXsJ	J Mu, E Thomas, J Qi, Y Tan	2018	Online group influence and digital product consumption	Journal of the Academy of Marketing	https://link.springer.com/article/10.1007/s11747-018-0578-5	google	
MLDHdSGGL-QJ	EPC Hopman	2010	Group members reflecting on intergroup relations		http://dare.ubvu.vu.nl/bitstream/handle/1871/16115/table?sequence=2	google	
J1UAsbE0IBAJ	PJ Mazzocco, TC Brock, GJ Brock, KR Olson…	2006	The cost of being black: White Americans' perceptions and the question of reparations	Du Bois Review	https://www.cambridge.org/core/journals/du-bois-review-social-science-research-on-race/article/cost-of-being-black-white-americans-perceptions-and-the-question-of-reparations/2FD2A1775CD7346483139F84B14F771B	google	
Hzq-KQ9KM-8J	PR Haunschild, RL Moreland…	1994	Sources of resistance to mergers between groups	Journal of Applied	http://onlinelibrary.wiley.com/doi/10.1111/j.1559-1816.1994.tb01549.x/full	google	
EK5QzRXiEd4J	M Noor, R Brown, R Gonzalez…	2008	On positive psychological outcomes: What helps groups with a history of conflict to forgive and reconcile with each other?	Personality and	http://journals.sagepub.com/doi/abs/10.1177/0146167208315555	google	
OWXEF5SH88YJ	L Brenneman	2017	You Had to Be There: Extending Intergroup Contact Theory to Positive Contexts through a Participant-Centered Analysis of Fans' Experiences at the Olympics		http://search.proquest.com/openview/04207a2199be7afd31c5744c8f51a1f1/1?pq-origsite=gscholar&cbl=18750&diss=y	google	
YUOQZL6mVrMJ	S Stathi, L Cameron, B Hartley…	2014	Imagined contact as a prejudice‐reduction intervention in schools: The underlying role of similarity and attitudes	Journal of Applied	http://onlinelibrary.wiley.com/doi/10.1111/jasp.12245/full	google	
J_-9maPK5HwJ	Y Ding, EW Wan, J Xu	2017	The impact of identity breadth on consumer preference for advanced products	Journal of Consumer Psycholog	http://onlinelibrary.wiley.com/doi/10.1016/j.jcps.2016.11.001/full	google	
pGcH5qhM7zsJ	J Hurwitz, M Peffley, J Mondak	2015	Linked fate and outgroup perceptions: Blacks, Latinos, and the US criminal justice system	Political Research Quarterl	http://journals.sagepub.com/doi/abs/10.1177/1065912915589597	google	
nH3Mf5YnQCIJ	ESK Chong	2017	Lesbian, gay, and bisexual people's support for transgender and Black people: Effects of perceived societal sexual orientation (in) equity		https://drum.lib.umd.edu/handle/1903/19396	google	
-2GmpfBnWn4J	E Blom	2017	[CITATION][C] REVIVING DUTCH INTERCULTURAL EDUCATION: AN ANALYSIS OF THE UNESCO SCHOOL			google	
tQrfx4oYxJcJ	JH Pfeifer, DN Ruble, MA Bachman…	2007	Social identities and intergroup bias in immigrant and nonimmigrant children.	Developmental	http://psycnet.apa.org/fulltext/2007-02739-017.html	google	
9EFpB87kDeQJ	FL Samson, LD Bobo		Editor's Proof	pdfs.semanticscho	https://pdfs.semanticscholar.org/5683/7056996318f478f0dad300acf5f494835f74.pdf	google	
ZUBAuH9METEJ	JA Richeson, MA Craig	2011	Intra-minority intergroup relations in the twenty-first century	Daedalu	https://www.mitpressjournals.org/doi/abs/10.1162/DAED_a_00085	google	
LKeS_3Up21MJ	M Kutlaca, M Van Zomeren, K Epstude	2015	Preaching to, or Beyond, the Choir	Social Psycholog	https://econtent.hogrefe.com/doi/full/10.1027/1864-9335/a000254	google	
ePzazixVsFAJ	U Berger	1998	Salienz sozialer Kategorisierung und Positiv-negativ-Asymmetrie sozialer Diskriminierung		https://books.google.com/books?hl=en&lr=&id=CWH-ybTCBuMC&oi=fnd&pg=PA4&ots=awlVKGK076&sig=XVbAH8F4ilM3s0Og9U0hX-fHVj4	google	
IU7ICwyElngJ	S Passini, L Palareti, P Battistelli	2009	We vs. them: Terrorism in an intergroup perspective	Revue internationale de psychologie	https://www.cairn.info/resume.php?ID_ARTICLE=RIPSO_223_0035	google	
dam9EWlBEXUJ	J Carpentier, R de la Sablonnière	2013	Identity profiles and well-being of multicultural immigrants: The case of Canadian immigrants living in Quebec	Frontiers in psycholog	https://www.frontiersin.org/article/10.3389/fpsyg.2013.00080	google	
F-FVIKDCfFYJ	S Valdez	2014	Visibility and votes: A spatial analysis of anti-immigrant voting in Sweden	Migration Studie	https://academic.oup.com/migration/article-abstract/2/2/162/975212	google	
uDk5pq8Rsx8J	A Ogan, V Aleven, J Kim, C Jones	2010	Intercultural negotiation with virtual humans: The effect of social goals on gameplay and learning	International Conference on Intelligent	https://link.springer.com/chapter/10.1007/978-3-642-13388-6_22	google	
yr6fprj5i1gJ	JH Tweedie	2014	Mood and stereotyping: a self-categorization theory approach		https://openresearch-repository.anu.edu.au/handle/1885/11691	google	
pv8IgFgXCMEJ	I Žeželj, F Pratto	2017	What Identities in the Present May Mean for the Future of the Western Balkans	Shaping Social Identities After Violent Conflic	https://link.springer.com/chapter/10.1007/978-3-319-62021-3_8	google	
QKispCM33qQJ	S Rayburn	2005	[CITATION][C] YOUNG YUN KIM	Theorizing about intercultural communicatio		google	
wFAKlDYp0O4J	RI Swaab, T Postmes, R Eggins	2011	Team Alignment in Negotiation: The Impact of Intra-and Inter-Team Discussions		https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1873480	google	
iq5c2rhVjh0J	AK Grove	1999	Leadership and nationalist mobilization: investigating the linkage between strategies and context		https://etd.ohiolink.edu/!etd.send_file?accession=osu148818889443851&disposition=inline	google	
Hz4AMHk-HTwJ	MG Zucchi	2017	Adecuación de la formación de grado en Psicología para el trabajo en salud mental relacionado con la urgencia y la emergencia. Estudio de caso de la carrera de…		http://rpsico.mdp.edu.ar/handle/123456789/644	google	
oa6eD9cnnk8J	KH Greenaway, WR Louis	2010	Only human: Hostile human norms can reduce legitimization of intergroup discrimination by perpetrators of historical atrocities	British Journal of Social	http://onlinelibrary.wiley.com/doi/10.1348/014466609X479202/full	google	
DqyKXa6H8FgJ	K Schmid, M Hewstone	2010	Consequences forIntergroupAttitudes in Diverse Social Contexts	The psychology of social and cultural	https://books.google.com/books?hl=en&lr=&id=9mzIvnFJDtgC&oi=fnd&pg=PA299&ots=7hE_4mFenX&sig=8ToFTbH5slF93fDS1D6TqWkMa84	google	
z-FTZ7-dE4wJ	DA Saucier, RJ Webster, CJ O'Dea…	2017	The role of individual differences in inciting anger and social action	… Perspectives on Their	https://books.google.com/books?hl=en&lr=&id=PiwRDgAAQBAJ&oi=fnd&pg=PA3&ots=V_VpWcEU0P&sig=Kji8nkcLAhTtEC6C9MS16nHFKI0	google	
L-mqv7VA5TwJ	L Zvonek	2016	Efekt kooperativity a kompetivity v počítačových hrách na postoje vůči jiným sociálním skupinám		https://is.muni.cz/th/414853/fss_b/	google	
1uDLAffg3y0J	M Hartner‐Tiefenthaler, B Kubicek…	2012	Perceived Distributive Fairness of European Transfer Payments and EU‐Taxes in Austria, the Czech Republic, and the United Kingdom	Applied	http://onlinelibrary.wiley.com/doi/10.1111/j.1464-0597.2011.00478.x/full	google	
o-y0kqoYf-UJ	F Müller, M Klijn, L Van Zoonen		DISABILITY, PREJUDICE AND REALITY TV	researchg	https://www.researchgate.net/profile/Liesbet_Zoonen/publication/271083687_Disability_prejudice_and_reality_TV_Disablism_through_media_representations/links/55422c710cf24107d392dc64/Disability-prejudice-and-reality-TV-Disablism-through-media-representations.pdf	google	
TQebODRQGBEJ	M Craps	2005	Multipartijsamenwerking en lokale gemeenschappen. Leren uit ontwikkelingsinitiatieven voor een duurzaam beheer van de natuurlijke hulpbronnen in de Andes.		https://lirias.kuleuven.be/handle/123456789/114919	google	
mxHiUy9wA-kJ	ОА ГУЛЕВИЧ, НН ЕРМОЛАЕВА	2014	Связь множественной категоризации с этническими предрассудками: роль социальных верований	Социальная психология и	http://psyjournals.ru/files/67094/SPIO_1_2014_gulevich.pdf	google	
usiEv6OU9sgJ	İ DALMIŞ	2003	SOCIO-POLITICAL IDENTITY AND INTERGROUP PERCEPTION: THE CASE OF “ÜLKÜCÜ GROUP” IN TURKEY		https://etd.lib.metu.edu.tr/upload/2/457440/index.pdf	google	
dK8qDtqp3AgJ	R Rodríguez-Bailón, J Ruiz…	2009	The impact of music on automatically activated attitudes: Flamenco and gypsy people	Group Processes &	http://journals.sagepub.com/doi/abs/10.1177/1368430209102849	google	
7U0PXnopQZwJ	M Zembylas, Z Bekerman	2013	Integrated Education in Conflicted Societies: is there a need for new theoretical language?	European Educational Research	http://journals.sagepub.com/doi/abs/10.2304/eerj.2013.12.3.403	google	
Wb-BhkKkUwQJ	AJC Cuddy, ST Fiske, VSY Kwan, P Glick, S Demoulin…	2009	Is the stereotype content model culture-bound? A cross-cultural comparison reveals systemiatic similarities and differences		http://dare.ubvu.vu.nl/bitstream/handle/1871/16556/Cuddy?sequence=2	google	
x3Kq6eSreW4J	A Mashuri, N Hasanah, I Rahmawati	2013	The effect of out-group status and perspective-taking on empathy and out-group helping	International Journal of	https://www.researchgate.net/profile/Ali_Mashuri/publication/235671670_The_effect_of_outgroup_status_and_perspective-taking_on_empathy_and_outgroup_helping/links/0912f51271a35e6f4f000000.pdf	google	
FgYYklH6qI0J	S Hurtado	2005	The next generation of diversity and intergroup relations research	Journal of Social Issue	http://onlinelibrary.wiley.com/doi/10.1111/j.1540-4560.2005.00422.x/full	google	
SXgCfw---T8J	HM Colyer	2008	Embedding interprofessional learning in pre‐registration education in health and social care: evidence of cultural lag	Learning in Health and Social Car	http://onlinelibrary.wiley.com/doi/10.1111/j.1473-6861.2008.00185.x/full	google	
oGcVqA-wT4wJ	K Stasiuk, M Bilewicz	2013	Extending contact across generations: Comparison of direct and ancestral intergroup contact effects on current attitudes toward outgroup members	Journal of Community & Applied Social	http://onlinelibrary.wiley.com/doi/10.1002/casp.2147/full	google	
BnCE29bhtIMJ	DIETP SOCIALES	2011	Caroline Perrin		https://hal.archives-ouvertes.fr/tel-00732486/document	google	
